time_s,pos_x_m,pos_y_m,alt_z_m,vel_x_mps,vel_y_mps,vel_z_mps
11.9000,316.9137,0.0000,641.9602,19.0385,0.0000,0.0000
11.9100,317.1041,0.0000,641.8652,19.0300,0.0000,0.0000
11.9200,317.2943,0.0000,641.7693,19.0215,0.0000,0.0000
11.9300,317.4845,0.0000,641.6725,19.0130,0.0000,0.0000
11.9400,317.6746,0.0000,641.5747,19.0045,0.0000,0.0000
11.9500,317.8646,0.0000,641.4760,18.9960,0.0000,0.0000
11.9600,318.0545,0.0000,641.3763,18.9875,0.0000,0.0000
11.9700,318.2444,0.0000,641.2757,18.9789,0.0000,0.0000
11.9800,318.4341,0.0000,641.1742,18.9704,0.0000,0.0000
11.9900,318.6238,0.0000,641.0717,18.9618,0.0000,0.0000
12.0000,318.8133,0.0000,640.9683,18.9532,0.0000,0.0000
12.0100,319.0028,0.0000,640.8640,18.9446,0.0000,0.0000
12.0200,319.1922,0.0000,640.7587,18.9360,0.0000,0.0000
12.0300,319.3816,0.0000,640.6525,18.9274,0.0000,0.0000
12.0400,319.5708,0.0000,640.5453,18.9188,0.0000,0.0000
12.0500,319.7599,0.0000,640.4373,18.9102,0.0000,0.0000
12.0600,319.9490,0.0000,640.3283,18.9015,0.0000,0.0000
12.0700,320.1380,0.0000,640.2184,18.8929,0.0000,0.0000
12.0800,320.3268,0.0000,640.1075,18.8842,0.0000,0.0000
12.0900,320.5156,0.0000,639.9957,18.8755,0.0000,0.0000
12.1000,320.7044,0.0000,639.8830,18.8668,0.0000,0.0000
12.1100,320.8930,0.0000,639.7694,18.8581,0.0000,0.0000
12.1200,321.0815,0.0000,639.6548,18.8494,0.0000,0.0000
12.1300,321.2700,0.0000,639.5393,18.8407,0.0000,0.0000
12.1400,321.4583,0.0000,639.4229,18.8320,0.0000,0.0000
12.1500,321.6466,0.0000,639.3055,18.8232,0.0000,0.0000
12.1600,321.8348,0.0000,639.1872,18.8144,0.0000,0.0000
12.1700,322.0229,0.0000,639.0680,18.8057,0.0000,0.0000
12.1800,322.2109,0.0000,638.9479,18.7969,0.0000,0.0000
12.1900,322.3988,0.0000,638.8268,18.7881,0.0000,0.0000
12.2000,322.5867,0.0000,638.7049,18.7793,0.0000,0.0000
12.2100,322.7744,0.0000,638.5820,18.7704,0.0000,0.0000
12.2200,322.9621,0.0000,638.4581,18.7616,0.0000,0.0000
12.2300,323.1497,0.0000,638.3334,18.7527,0.0000,0.0000
12.2400,323.3371,0.0000,638.2077,18.7439,0.0000,0.0000
12.2500,323.5245,0.0000,638.0811,18.7350,0.0000,0.0000
12.2600,323.7118,0.0000,637.9536,18.7261,0.0000,0.0000
12.2700,323.8991,0.0000,637.8252,18.7172,0.0000,0.0000
12.2800,324.0862,0.0000,637.6959,18.7083,0.0000,0.0000
12.2900,324.2732,0.0000,637.5656,18.6993,0.0000,0.0000
12.3000,324.4602,0.0000,637.4344,18.6904,0.0000,0.0000
12.3100,324.6470,0.0000,637.3023,18.6814,0.0000,0.0000
12.3200,324.8338,0.0000,637.1693,18.6724,0.0000,0.0000
12.3300,325.0205,0.0000,637.0354,18.6635,0.0000,0.0000
12.3400,325.2071,0.0000,636.9005,18.6544,0.0000,0.0000
12.3500,325.3936,0.0000,636.7648,18.6454,0.0000,0.0000
12.3600,325.5800,0.0000,636.6281,18.6364,0.0000,0.0000
12.3700,325.7663,0.0000,636.4905,18.6274,0.0000,0.0000
12.3800,325.9525,0.0000,636.3520,18.6183,0.0000,0.0000
12.3900,326.1387,0.0000,636.2125,18.6092,0.0000,0.0000
12.4000,326.3247,0.0000,636.0722,18.6001,0.0000,0.0000
12.4100,326.5107,0.0000,635.9310,18.5910,0.0000,0.0000
12.4200,326.6965,0.0000,635.7888,18.5819,0.0000,0.0000
12.4300,326.8823,0.0000,635.6457,18.5728,0.0000,0.0000
12.4400,327.0680,0.0000,635.5018,18.5636,0.0000,0.0000
12.4500,327.2536,0.0000,635.3569,18.5545,0.0000,0.0000
12.4600,327.4391,0.0000,635.2111,18.5453,0.0000,0.0000
12.4700,327.6245,0.0000,635.0644,18.5361,0.0000,0.0000
12.4800,327.8098,0.0000,634.9168,18.5269,0.0000,0.0000
12.4900,327.9950,0.0000,634.7683,18.5177,0.0000,0.0000
12.5000,328.1801,0.0000,634.6188,18.5085,0.0000,0.0000
12.5100,328.3652,0.0000,634.4685,18.4992,0.0000,0.0000
12.5200,328.5501,0.0000,634.3173,18.4899,0.0000,0.0000
12.5300,328.7350,0.0000,634.1651,18.4807,0.0000,0.0000
12.5400,328.9197,0.0000,634.0121,18.4714,0.0000,0.0000
12.5500,329.1044,0.0000,633.8581,18.4621,0.0000,0.0000
12.5600,329.2890,0.0000,633.7033,18.4527,0.0000,0.0000
12.5700,329.4735,0.0000,633.5475,18.4434,0.0000,0.0000
12.5800,329.6579,0.0000,633.3909,18.4340,0.0000,0.0000
12.5900,329.8421,0.0000,633.2333,18.4247,0.0000,0.0000
12.6000,330.0263,0.0000,633.0749,18.4153,0.0000,0.0000
12.6100,330.2105,0.0000,632.9155,18.4059,0.0000,0.0000
12.6200,330.3945,0.0000,632.7553,18.3965,0.0000,0.0000
12.6300,330.5784,0.0000,632.5941,18.3870,0.0000,0.0000
12.6400,330.7622,0.0000,632.4321,18.3776,0.0000,0.0000
12.6500,330.9459,0.0000,632.2691,18.3681,0.0000,0.0000
12.6600,331.1296,0.0000,632.1053,18.3587,0.0000,0.0000
12.6700,331.3131,0.0000,631.9405,18.3492,0.0000,0.0000
12.6800,331.4965,0.0000,631.7749,18.3397,0.0000,0.0000
12.6900,331.6799,0.0000,631.6084,18.3301,0.0000,0.0000
12.7000,331.8632,0.0000,631.4409,18.3206,0.0000,0.0000
12.7100,332.0463,0.0000,631.2726,18.3110,0.0000,0.0000
12.7200,332.2294,0.0000,631.1034,18.3015,0.0000,0.0000
12.7300,332.4123,0.0000,630.9333,18.2919,0.0000,0.0000
12.7400,332.5952,0.0000,630.7623,18.2823,0.0000,0.0000
12.7500,332.7780,0.0000,630.5904,18.2727,0.0000,0.0000
12.7600,332.9607,0.0000,630.4177,18.2630,0.0000,0.0000
12.7700,333.1432,0.0000,630.2440,18.2534,0.0000,0.0000
12.7800,333.3257,0.0000,630.0695,18.2437,0.0000,0.0000
12.7900,333.5081,0.0000,629.8940,18.2340,0.0000,0.0000
12.8000,333.6904,0.0000,629.7177,18.2243,0.0000,0.0000
12.8100,333.8726,0.0000,629.5405,18.2146,0.0000,0.0000
12.8200,334.0547,0.0000,629.3624,18.2049,0.0000,0.0000
12.8300,334.2367,0.0000,629.1834,18.1951,0.0000,0.0000
12.8400,334.4186,0.0000,629.0035,18.1854,0.0000,0.0000
12.8500,334.6004,0.0000,628.8228,18.1756,0.0000,0.0000
12.8600,334.7821,0.0000,628.6412,18.1658,0.0000,0.0000
12.8700,334.9637,0.0000,628.4586,18.1560,0.0000,0.0000
12.8800,335.1452,0.0000,628.2752,18.1462,0.0000,0.0000
12.8900,335.3267,0.0000,628.0910,18.1363,0.0000,0.0000
12.9000,335.5080,0.0000,627.9058,18.1265,0.0000,0.0000
12.9100,335.6892,0.0000,627.7198,18.1166,0.0000,0.0000
12.9200,335.8703,0.0000,627.5328,18.1067,0.0000,0.0000
12.9300,336.0513,0.0000,627.3450,18.0968,0.0000,0.0000
12.9400,336.2322,0.0000,627.1564,18.0869,0.0000,0.0000
12.9500,336.4131,0.0000,626.9668,18.0769,0.0000,0.0000
12.9600,336.5938,0.0000,626.7764,18.0670,0.0000,0.0000
12.9700,336.7744,0.0000,626.5851,18.0570,0.0000,0.0000
12.9800,336.9549,0.0000,626.3929,18.0470,0.0000,0.0000
12.9900,337.1353,0.0000,626.1999,18.0370,0.0000,0.0000
13.0000,337.3157,0.0000,626.0059,18.0270,0.0000,0.0000
13.0100,337.4959,0.0000,625.8111,18.0170,0.0000,0.0000
13.0200,337.6760,0.0000,625.6155,18.0069,0.0000,0.0000
13.0300,337.8560,0.0000,625.4189,17.9968,0.0000,0.0000
13.0400,338.0359,0.0000,625.2215,17.9867,0.0000,0.0000
13.0500,338.2157,0.0000,625.0233,17.9766,0.0000,0.0000
13.0600,338.3955,0.0000,624.8241,17.9665,0.0000,0.0000
13.0700,338.5751,0.0000,624.6241,17.9564,0.0000,0.0000
13.0800,338.7546,0.0000,624.4232,17.9462,0.0000,0.0000
13.0900,338.9340,0.0000,624.2215,17.9361,0.0000,0.0000
13.1000,339.1133,0.0000,624.0188,17.9259,0.0000,0.0000
13.1100,339.2925,0.0000,623.8154,17.9157,0.0000,0.0000
13.1200,339.4716,0.0000,623.6110,17.9055,0.0000,0.0000
13.1300,339.6506,0.0000,623.4058,17.8952,0.0000,0.0000
13.1400,339.8295,0.0000,623.1997,17.8850,0.0000,0.0000
13.1500,340.0083,0.0000,622.9928,17.8747,0.0000,0.0000
13.1600,340.1870,0.0000,622.7850,17.8644,0.0000,0.0000
13.1700,340.3656,0.0000,622.5763,17.8541,0.0000,0.0000
13.1800,340.5441,0.0000,622.3668,17.8438,0.0000,0.0000
13.1900,340.7225,0.0000,622.1564,17.8335,0.0000,0.0000
13.2000,340.9008,0.0000,621.9452,17.8232,0.0000,0.0000
13.2100,341.0790,0.0000,621.7331,17.8128,0.0000,0.0000
13.2200,341.2570,0.0000,621.5202,17.8024,0.0000,0.0000
13.2300,341.4350,0.0000,621.3064,17.7920,0.0000,0.0000
13.2400,341.6129,0.0000,621.0917,17.7816,0.0000,0.0000
13.2500,341.7906,0.0000,620.8762,17.7712,0.0000,0.0000
13.2600,341.9683,0.0000,620.6598,17.7607,0.0000,0.0000
13.2700,342.1459,0.0000,620.4426,17.7503,0.0000,0.0000
13.2800,342.3233,0.0000,620.2245,17.7398,0.0000,0.0000
13.2900,342.5006,0.0000,620.0056,17.7293,0.0000,0.0000
13.3000,342.6779,0.0000,619.7858,17.7188,0.0000,0.0000
13.3100,342.8550,0.0000,619.5652,17.7083,0.0000,0.0000
13.3200,343.0321,0.0000,619.3437,17.6977,0.0000,0.0000
13.3300,343.2090,0.0000,619.1214,17.6872,0.0000,0.0000
13.3400,343.3858,0.0000,618.8982,17.6766,0.0000,0.0000
13.3500,343.5625,0.0000,618.6742,17.6660,0.0000,0.0000
13.3600,343.7391,0.0000,618.4493,17.6554,0.0000,0.0000
13.3700,343.9156,0.0000,618.2236,17.6448,0.0000,0.0000
13.3800,344.0920,0.0000,617.9971,17.6341,0.0000,0.0000
13.3900,344.2683,0.0000,617.7697,17.6235,0.0000,0.0000
13.4000,344.4445,0.0000,617.5414,17.6128,0.0000,0.0000
13.4100,344.6206,0.0000,617.3123,17.6021,0.0000,0.0000
13.4200,344.7965,0.0000,617.0824,17.5914,0.0000,0.0000
13.4300,344.9724,0.0000,616.8517,17.5807,0.0000,0.0000
13.4400,345.1481,0.0000,616.6200,17.5700,0.0000,0.0000
13.4500,345.3238,0.0000,616.3876,17.5592,0.0000,0.0000
13.4600,345.4993,0.0000,616.1543,17.5484,0.0000,0.0000
13.4700,345.6748,0.0000,615.9202,17.5377,0.0000,0.0000
13.4800,345.8501,0.0000,615.6852,17.5269,0.0000,0.0000
13.4900,346.0253,0.0000,615.4495,17.5160,0.0000,0.0000
13.5000,346.2004,0.0000,615.2128,17.5052,0.0000,0.0000
13.5100,346.3754,0.0000,614.9754,17.4944,0.0000,0.0000
13.5200,346.5503,0.0000,614.7371,17.4835,0.0000,0.0000
13.5300,346.7251,0.0000,614.4980,17.4726,0.0000,0.0000
13.5400,346.8997,0.0000,614.2580,17.4617,0.0000,0.0000
13.5500,347.0743,0.0000,614.0172,17.4508,0.0000,0.0000
13.5600,347.2488,0.0000,613.7756,17.4399,0.0000,0.0000
13.5700,347.4231,0.0000,613.5332,17.4290,0.0000,0.0000
13.5800,347.5973,0.0000,613.2899,17.4180,0.0000,0.0000
13.5900,347.7715,0.0000,613.0458,17.4070,0.0000,0.0000
13.6000,347.9455,0.0000,612.8009,17.3960,0.0000,0.0000
13.6100,348.1194,0.0000,612.5551,17.3850,0.0000,0.0000
13.6200,348.2932,0.0000,612.3085,17.3740,0.0000,0.0000
13.6300,348.4669,0.0000,612.0611,17.3630,0.0000,0.0000
13.6400,348.6404,0.0000,611.8129,17.3519,0.0000,0.0000
13.6500,348.8139,0.0000,611.5639,17.3409,0.0000,0.0000
13.6600,348.9872,0.0000,611.3140,17.3298,0.0000,0.0000
13.6700,349.1605,0.0000,611.0633,17.3187,0.0000,0.0000
13.6800,349.3336,0.0000,610.8118,17.3076,0.0000,0.0000
13.6900,349.5066,0.0000,610.5595,17.2964,0.0000,0.0000
13.7000,349.6796,0.0000,610.3063,17.2853,0.0000,0.0000
13.7100,349.8523,0.0000,610.0524,17.2741,0.0000,0.0000
13.7200,350.0250,0.0000,609.7976,17.2630,0.0000,0.0000
13.7300,350.1976,0.0000,609.5420,17.2518,0.0000,0.0000
13.7400,350.3701,0.0000,609.2856,17.2406,0.0000,0.0000
13.7500,350.5424,0.0000,609.0284,17.2293,0.0000,0.0000
13.7600,350.7147,0.0000,608.7703,17.2181,0.0000,0.0000
13.7700,350.8868,0.0000,608.5115,17.2068,0.0000,0.0000
13.7800,351.0588,0.0000,608.2518,17.1956,0.0000,0.0000
13.7900,351.2307,0.0000,607.9914,17.1843,0.0000,0.0000
13.8000,351.4025,0.0000,607.7301,17.1730,0.0000,0.0000
13.8100,351.5742,0.0000,607.4680,17.1617,0.0000,0.0000
13.8200,351.7457,0.0000,607.2051,17.1504,0.0000,0.0000
13.8300,351.9172,0.0000,606.9414,17.1390,0.0000,0.0000
13.8400,352.0885,0.0000,606.6769,17.1277,0.0000,0.0000
13.8500,352.2597,0.0000,606.4116,17.1163,0.0000,0.0000
13.8600,352.4308,0.0000,606.1455,17.1049,0.0000,0.0000
13.8700,352.6018,0.0000,605.8786,17.0935,0.0000,0.0000
13.8800,352.7727,0.0000,605.6108,17.0821,0.0000,0.0000
13.8900,352.9435,0.0000,605.3423,17.0707,0.0000,0.0000
13.9000,353.1141,0.0000,605.0730,17.0592,0.0000,0.0000
13.9100,353.2846,0.0000,604.8029,17.0477,0.0000,0.0000
13.9200,353.4551,0.0000,604.5320,17.0363,0.0000,0.0000
13.9300,353.6254,0.0000,604.2602,17.0248,0.0000,0.0000
13.9400,353.7956,0.0000,603.9877,17.0133,0.0000,0.0000
13.9500,353.9656,0.0000,603.7144,17.0018,0.0000,0.0000
13.9600,354.1356,0.0000,603.4403,16.9902,0.0000,0.0000
13.9700,354.3054,0.0000,603.1654,16.9787,0.0000,0.0000
13.9800,354.4752,0.0000,602.8897,16.9671,0.0000,0.0000
13.9900,354.6448,0.0000,602.6132,16.9555,0.0000,0.0000
14.0000,354.8143,0.0000,602.3360,16.9439,0.0000,0.0000
14.0100,354.9837,0.0000,602.0579,16.9323,0.0000,0.0000
14.0200,355.1529,0.0000,601.7790,16.9207,0.0000,0.0000
14.0300,355.3221,0.0000,601.4994,16.9091,0.0000,0.0000
14.0400,355.4911,0.0000,601.2190,16.8974,0.0000,0.0000
14.0500,355.6600,0.0000,600.9377,16.8858,0.0000,0.0000
14.0600,355.8288,0.0000,600.6557,16.8741,0.0000,0.0000
14.0700,355.9975,0.0000,600.3730,16.8624,0.0000,0.0000
14.0800,356.1661,0.0000,600.0894,16.8507,0.0000,0.0000
14.0900,356.3345,0.0000,599.8050,16.8390,0.0000,0.0000
14.1000,356.5028,0.0000,599.5199,16.8272,0.0000,0.0000
14.1100,356.6711,0.0000,599.2340,16.8155,0.0000,0.0000
14.1200,356.8392,0.0000,598.9473,16.8037,0.0000,0.0000
14.1300,357.0071,0.0000,598.6598,16.7920,0.0000,0.0000
14.1400,357.1750,0.0000,598.3715,16.7802,0.0000,0.0000
14.1500,357.3427,0.0000,598.0825,16.7684,0.0000,0.0000
14.1600,357.5104,0.0000,597.7927,16.7565,0.0000,0.0000
14.1700,357.6779,0.0000,597.5021,16.7447,0.0000,0.0000
14.1800,357.8453,0.0000,597.2107,16.7329,0.0000,0.0000
14.1900,358.0125,0.0000,596.9186,16.7210,0.0000,0.0000
14.2000,358.1797,0.0000,596.6256,16.7091,0.0000,0.0000
14.2100,358.3467,0.0000,596.3320,16.6973,0.0000,0.0000
14.2200,358.5136,0.0000,596.0375,16.6854,0.0000,0.0000
14.2300,358.6804,0.0000,595.7423,16.6735,0.0000,0.0000
14.2400,358.8471,0.0000,595.4463,16.6615,0.0000,0.0000
14.2500,359.0136,0.0000,595.1495,16.6496,0.0000,0.0000
14.2600,359.1801,0.0000,594.8520,16.6376,0.0000,0.0000
14.2700,359.3464,0.0000,594.5537,16.6257,0.0000,0.0000
14.2800,359.5126,0.0000,594.2546,16.6137,0.0000,0.0000
14.2900,359.6787,0.0000,593.9548,16.6017,0.0000,0.0000
14.3000,359.8446,0.0000,593.6542,16.5897,0.0000,0.0000
14.3100,360.0105,0.0000,593.3528,16.5777,0.0000,0.0000
14.3200,360.1762,0.0000,593.0507,16.5657,0.0000,0.0000
14.3300,360.3418,0.0000,592.7478,16.5536,0.0000,0.0000
14.3400,360.5073,0.0000,592.4442,16.5416,0.0000,0.0000
14.3500,360.6726,0.0000,592.1398,16.5295,0.0000,0.0000
14.3600,360.8378,0.0000,591.8346,16.5174,0.0000,0.0000
14.3700,361.0030,0.0000,591.5287,16.5053,0.0000,0.0000
14.3800,361.1679,0.0000,591.2221,16.4932,0.0000,0.0000
14.3900,361.3328,0.0000,590.9146,16.4811,0.0000,0.0000
14.4000,361.4976,0.0000,590.6065,16.4690,0.0000,0.0000
14.4100,361.6622,0.0000,590.2975,16.4568,0.0000,0.0000
14.4200,361.8267,0.0000,589.9878,16.4447,0.0000,0.0000
14.4300,361.9911,0.0000,589.6774,16.4325,0.0000,0.0000
14.4400,362.1554,0.0000,589.3662,16.4203,0.0000,0.0000
14.4500,362.3195,0.0000,589.0543,16.4081,0.0000,0.0000
14.4600,362.4835,0.0000,588.7416,16.3959,0.0000,0.0000
14.4700,362.6474,0.0000,588.4282,16.3837,0.0000,0.0000
14.4800,362.8112,0.0000,588.1140,16.3714,0.0000,0.0000
14.4900,362.9748,0.0000,587.7991,16.3592,0.0000,0.0000
14.5000,363.1384,0.0000,587.4834,16.3469,0.0000,0.0000
14.5100,363.3018,0.0000,587.1670,16.3347,0.0000,0.0000
14.5200,363.4651,0.0000,586.8498,16.3224,0.0000,0.0000
14.5300,363.6282,0.0000,586.5320,16.3101,0.0000,0.0000
14.5400,363.7913,0.0000,586.2133,16.2978,0.0000,0.0000
14.5500,363.9542,0.0000,585.8939,16.2855,0.0000,0.0000
14.5600,364.1170,0.0000,585.5738,16.2732,0.0000,0.0000
14.5700,364.2797,0.0000,585.2530,16.2608,0.0000,0.0000
14.5800,364.4422,0.0000,584.9314,16.2485,0.0000,0.0000
14.5900,364.6046,0.0000,584.6091,16.2361,0.0000,0.0000
14.6000,364.7669,0.0000,584.2860,16.2237,0.0000,0.0000
14.6100,364.9291,0.0000,583.9622,16.2113,0.0000,0.0000
14.6200,365.0911,0.0000,583.6377,16.1989,0.0000,0.0000
14.6300,365.2531,0.0000,583.3124,16.1865,0.0000,0.0000
14.6400,365.4149,0.0000,582.9864,16.1741,0.0000,0.0000
14.6500,365.5766,0.0000,582.6597,16.1617,0.0000,0.0000
14.6600,365.7381,0.0000,582.3323,16.1492,0.0000,0.0000
14.6700,365.8995,0.0000,582.0041,16.1368,0.0000,0.0000
14.6800,366.0608,0.0000,581.6752,16.1243,0.0000,0.0000
14.6900,366.2220,0.0000,581.3456,16.1118,0.0000,0.0000
14.7000,366.3831,0.0000,581.0152,16.0994,0.0000,0.0000
14.7100,366.5440,0.0000,580.6841,16.0869,0.0000,0.0000
14.7200,366.7048,0.0000,580.3523,16.0744,0.0000,0.0000
14.7300,366.8655,0.0000,580.0198,16.0618,0.0000,0.0000
14.7400,367.0261,0.0000,579.6866,16.0493,0.0000,0.0000
14.7500,367.1865,0.0000,579.3526,16.0368,0.0000,0.0000
14.7600,367.3468,0.0000,579.0179,16.0242,0.0000,0.0000
14.7700,367.5070,0.0000,578.6825,16.0116,0.0000,0.0000
14.7800,367.6670,0.0000,578.3464,15.9991,0.0000,0.0000
14.7900,367.8270,0.0000,578.0096,15.9865,0.0000,0.0000
14.8000,367.9868,0.0000,577.6720,15.9739,0.0000,0.0000
14.8100,368.1464,0.0000,577.3337,15.9613,0.0000,0.0000
14.8200,368.3060,0.0000,576.9948,15.9487,0.0000,0.0000
14.8300,368.4654,0.0000,576.6551,15.9360,0.0000,0.0000
14.8400,368.6247,0.0000,576.3147,15.9234,0.0000,0.0000
14.8500,368.7839,0.0000,575.9736,15.9107,0.0000,0.0000
14.8600,368.9429,0.0000,575.6318,15.8981,0.0000,0.0000
14.8700,369.1018,0.0000,575.2892,15.8854,0.0000,0.0000
14.8800,369.2606,0.0000,574.9460,15.8727,0.0000,0.0000
14.8900,369.4193,0.0000,574.6020,15.8601,0.0000,0.0000
14.9000,369.5778,0.0000,574.2574,15.8474,0.0000,0.0000
14.9100,369.7362,0.0000,573.9121,15.8346,0.0000,0.0000
14.9200,369.8945,0.0000,573.5660,15.8219,0.0000,0.0000
14.9300,370.0527,0.0000,573.2192,15.8092,0.0000,0.0000
14.9400,370.2107,0.0000,572.8718,15.7965,0.0000,0.0000
14.9500,370.3686,0.0000,572.5236,15.7837,0.0000,0.0000
14.9600,370.5264,0.0000,572.1748,15.7710,0.0000,0.0000
14.9700,370.6840,0.0000,571.8252,15.7582,0.0000,0.0000
14.9800,370.8415,0.0000,571.4750,15.7454,0.0000,0.0000
14.9900,370.9989,0.0000,571.1240,15.7326,0.0000,0.0000
15.0000,371.1562,0.0000,570.7724,15.7198,0.0000,0.0000
15.0100,371.3133,0.0000,570.4200,15.7070,0.0000,0.0000
15.0200,371.4703,0.0000,570.0670,15.6942,0.0000,0.0000
15.0300,371.6272,0.0000,569.7133,15.6814,0.0000,0.0000
15.0400,371.7840,0.0000,569.3589,15.6686,0.0000,0.0000
15.0500,371.9406,0.0000,569.0038,15.6557,0.0000,0.0000
15.0600,372.0971,0.0000,568.6480,15.6429,0.0000,0.0000
15.0700,372.2534,0.0000,568.2915,15.6300,0.0000,0.0000
15.0800,372.4097,0.0000,567.9343,15.6171,0.0000,0.0000
15.0900,372.5658,0.0000,567.5765,15.6043,0.0000,0.0000
15.1000,372.7218,0.0000,567.2180,15.5914,0.0000,0.0000
15.1100,372.8776,0.0000,566.8587,15.5785,0.0000,0.0000
15.1200,373.0333,0.0000,566.4988,15.5656,0.0000,0.0000
15.1300,373.1889,0.0000,566.1383,15.5527,0.0000,0.0000
15.1400,373.3444,0.0000,565.7770,15.5397,0.0000,0.0000
15.1500,373.4997,0.0000,565.4150,15.5268,0.0000,0.0000
15.1600,373.6549,0.0000,565.0524,15.5139,0.0000,0.0000
15.1700,373.8100,0.0000,564.6891,15.5009,0.0000,0.0000
15.1800,373.9649,0.0000,564.3251,15.4880,0.0000,0.0000
15.1900,374.1198,0.0000,563.9605,15.4750,0.0000,0.0000
15.2000,374.2744,0.0000,563.5951,15.4620,0.0000,0.0000
15.2100,374.4290,0.0000,563.2291,15.4490,0.0000,0.0000
15.2200,374.5834,0.0000,562.8625,15.4360,0.0000,0.0000
15.2300,374.7377,0.0000,562.4951,15.4230,0.0000,0.0000
15.2400,374.8919,0.0000,562.1271,15.4100,0.0000,0.0000
15.2500,375.0459,0.0000,561.7584,15.3970,0.0000,0.0000
15.2600,375.1998,0.0000,561.3891,15.3840,0.0000,0.0000
15.2700,375.3536,0.0000,561.0190,15.3710,0.0000,0.0000
15.2800,375.5072,0.0000,560.6483,15.3579,0.0000,0.0000
15.2900,375.6608,0.0000,560.2770,15.3449,0.0000,0.0000
15.3000,375.8141,0.0000,559.9050,15.3318,0.0000,0.0000
15.3100,375.9674,0.0000,559.5323,15.3188,0.0000,0.0000
15.3200,376.1205,0.0000,559.1589,15.3057,0.0000,0.0000
15.3300,376.2735,0.0000,558.7849,15.2926,0.0000,0.0000
15.3400,376.4264,0.0000,558.4102,15.2795,0.0000,0.0000
15.3500,376.5791,0.0000,558.0349,15.2665,0.0000,0.0000
15.3600,376.7317,0.0000,557.6589,15.2534,0.0000,0.0000
15.3700,376.8842,0.0000,557.2823,15.2402,0.0000,0.0000
15.3800,377.0365,0.0000,556.9050,15.2271,0.0000,0.0000
15.3900,377.1887,0.0000,556.5270,15.2140,0.0000,0.0000
15.4000,377.3408,0.0000,556.1484,15.2009,0.0000,0.0000
15.4100,377.4927,0.0000,555.7691,15.1877,0.0000,0.0000
15.4200,377.6445,0.0000,555.3892,15.1746,0.0000,0.0000
15.4300,377.7962,0.0000,555.0087,15.1615,0.0000,0.0000
15.4400,377.9478,0.0000,554.6274,15.1483,0.0000,0.0000
15.4500,378.0992,0.0000,554.2456,15.1351,0.0000,0.0000
15.4600,378.2505,0.0000,553.8631,15.1220,0.0000,0.0000
15.4700,378.4016,0.0000,553.4799,15.1088,0.0000,0.0000
15.4800,378.5526,0.0000,553.0961,15.0956,0.0000,0.0000
15.4900,378.7035,0.0000,552.7116,15.0824,0.0000,0.0000
15.5000,378.8543,0.0000,552.3265,15.0692,0.0000,0.0000
15.5100,379.0049,0.0000,551.9408,15.0560,0.0000,0.0000
15.5200,379.1554,0.0000,551.5544,15.0428,0.0000,0.0000
15.5300,379.3058,0.0000,551.1674,15.0296,0.0000,0.0000
15.5400,379.4560,0.0000,550.7797,15.0164,0.0000,0.0000
15.5500,379.6061,0.0000,550.3914,15.0031,0.0000,0.0000
15.5600,379.7561,0.0000,550.0025,14.9899,0.0000,0.0000
15.5700,379.9059,0.0000,549.6129,14.9766,0.0000,0.0000
15.5800,380.0556,0.0000,549.2227,14.9634,0.0000,0.0000
15.5900,380.2052,0.0000,548.8318,14.9501,0.0000,0.0000
15.6000,380.3546,0.0000,548.4404,14.9369,0.0000,0.0000
15.6100,380.5039,0.0000,548.0483,14.9236,0.0000,0.0000
15.6200,380.6531,0.0000,547.6555,14.9103,0.0000,0.0000
15.6300,380.8021,0.0000,547.2621,14.8971,0.0000,0.0000
15.6400,380.9510,0.0000,546.8681,14.8838,0.0000,0.0000
15.6500,381.0998,0.0000,546.4735,14.8705,0.0000,0.0000
15.6600,381.2484,0.0000,546.0782,14.8572,0.0000,0.0000
15.6700,381.3969,0.0000,545.6823,14.8439,0.0000,0.0000
15.6800,381.5453,0.0000,545.2858,14.8306,0.0000,0.0000
15.6900,381.6935,0.0000,544.8887,14.8173,0.0000,0.0000
15.7000,381.8416,0.0000,544.4909,14.8039,0.0000,0.0000
15.7100,381.9896,0.0000,544.0925,14.7906,0.0000,0.0000
15.7200,382.1375,0.0000,543.6935,14.7773,0.0000,0.0000
15.7300,382.2852,0.0000,543.2939,14.7640,0.0000,0.0000
15.7400,382.4327,0.0000,542.8937,14.7506,0.0000,0.0000
15.7500,382.5802,0.0000,542.4928,14.7373,0.0000,0.0000
15.7600,382.7275,0.0000,542.0913,14.7239,0.0000,0.0000
15.7700,382.8747,0.0000,541.6892,14.7106,0.0000,0.0000
15.7800,383.0217,0.0000,541.2865,14.6972,0.0000,0.0000
15.7900,383.1686,0.0000,540.8832,14.6838,0.0000,0.0000
15.8000,383.3154,0.0000,540.4792,14.6705,0.0000,0.0000
15.8100,383.4620,0.0000,540.0747,14.6571,0.0000,0.0000
15.8200,383.6085,0.0000,539.6695,14.6437,0.0000,0.0000
15.8300,383.7549,0.0000,539.2637,14.6303,0.0000,0.0000
15.8400,383.9011,0.0000,538.8573,14.6169,0.0000,0.0000
15.8500,384.0472,0.0000,538.4504,14.6035,0.0000,0.0000
15.8600,384.1932,0.0000,538.0428,14.5901,0.0000,0.0000
15.8700,384.3390,0.0000,537.6346,14.5767,0.0000,0.0000
